,YearSchluessel,Year,Stadt-/Landkreis,Wanderungssaldo je 10.000 Einwohner,LAND_NAME,LAND_ABK
16077,200916077,2009,Landkreis Altenburger Land,-86.4,Thüringen,TH
16077,201316077,2013,Landkreis Altenburger Land,-38.7,Thüringen,TH
16077,201716077,2017,Landkreis Altenburger Land,-26.1,Thüringen,TH
3241001,199503241001,1995,Landeshauptstadt Hannover,,Niedersachsen,NI
3241001,200003241001,2000,Landeshauptstadt Hannover,,Niedersachsen,NI
3241001,200503241001,2005,Landeshauptstadt Hannover,,Niedersachsen,NI
3241001,200903241001,2009,Landeshauptstadt Hannover,34.1,Niedersachsen,NI
3241001,201303241001,2013,Landeshauptstadt Hannover,80.4,Niedersachsen,NI
3241001,201703241001,2017,Landeshauptstadt Hannover,41.7,Niedersachsen,NI
10041100,199510041100,1995,Landeshauptstadt Saarbrücken,,Saarland,SL
10041100,200010041100,2000,Landeshauptstadt Saarbrücken,,Saarland,SL
10041100,200510041100,2005,Landeshauptstadt Saarbrücken,,Saarland,SL
10041100,200910041100,2009,Landeshauptstadt Saarbrücken,-12.0,Saarland,SL
10041100,201310041100,2013,Landeshauptstadt Saarbrücken,51.900000000000006,Saarland,SL
10041100,201710041100,2017,Landeshauptstadt Saarbrücken,104.4,Saarland,SL
11001001,199511001001,1995,Berlin-Mitte,,Berlin,BE
11001001,200011001001,2000,Berlin-Mitte,,Berlin,BE
11001001,200511001001,2005,Berlin-Mitte,,Berlin,BE
11001001,200911001001,2009,Berlin-Mitte,,Berlin,BE
11001001,201311001001,2013,Berlin-Mitte,,Berlin,BE
11001001,201711001001,2017,Berlin-Mitte,,Berlin,BE
11002002,199511002002,1995,Berlin-Friedrichshain-Kreuzberg,,Berlin,BE
11002002,200011002002,2000,Berlin-Friedrichshain-Kreuzberg,,Berlin,BE
11002002,200511002002,2005,Berlin-Friedrichshain-Kreuzberg,,Berlin,BE
11002002,200911002002,2009,Berlin-Friedrichshain-Kreuzberg,,Berlin,BE
11002002,201311002002,2013,Berlin-Friedrichshain-Kreuzberg,,Berlin,BE
11002002,201711002002,2017,Berlin-Friedrichshain-Kreuzberg,,Berlin,BE
11003003,199511003003,1995,Berlin-Pankow,,Berlin,BE
11003003,200011003003,2000,Berlin-Pankow,,Berlin,BE
11003003,200511003003,2005,Berlin-Pankow,,Berlin,BE
11003003,200911003003,2009,Berlin-Pankow,,Berlin,BE
11003003,201311003003,2013,Berlin-Pankow,,Berlin,BE
11003003,201711003003,2017,Berlin-Pankow,,Berlin,BE
11004004,199511004004,1995,Berlin-Charlottenburg-Wilmersdorf,,Berlin,BE
11004004,200011004004,2000,Berlin-Charlottenburg-Wilmersdorf,,Berlin,BE
11004004,200511004004,2005,Berlin-Charlottenburg-Wilmersdorf,,Berlin,BE
11004004,200911004004,2009,Berlin-Charlottenburg-Wilmersdorf,,Berlin,BE
11004004,201311004004,2013,Berlin-Charlottenburg-Wilmersdorf,,Berlin,BE
11004004,201711004004,2017,Berlin-Charlottenburg-Wilmersdorf,,Berlin,BE
11005005,199511005005,1995,Berlin-Spandau,,Berlin,BE
11005005,200011005005,2000,Berlin-Spandau,,Berlin,BE
11005005,200511005005,2005,Berlin-Spandau,,Berlin,BE
11005005,200911005005,2009,Berlin-Spandau,,Berlin,BE
11005005,201311005005,2013,Berlin-Spandau,,Berlin,BE
11005005,201711005005,2017,Berlin-Spandau,,Berlin,BE
11006006,199511006006,1995,Berlin-Steglitz-Zehlendorf,,Berlin,BE
11006006,200011006006,2000,Berlin-Steglitz-Zehlendorf,,Berlin,BE
11006006,200511006006,2005,Berlin-Steglitz-Zehlendorf,,Berlin,BE
11006006,200911006006,2009,Berlin-Steglitz-Zehlendorf,,Berlin,BE
11006006,201311006006,2013,Berlin-Steglitz-Zehlendorf,,Berlin,BE
11006006,201711006006,2017,Berlin-Steglitz-Zehlendorf,,Berlin,BE
11007007,199511007007,1995,Berlin-Tempelhof-Schöneberg,,Berlin,BE
11007007,200011007007,2000,Berlin-Tempelhof-Schöneberg,,Berlin,BE
11007007,200511007007,2005,Berlin-Tempelhof-Schöneberg,,Berlin,BE
11007007,200911007007,2009,Berlin-Tempelhof-Schöneberg,,Berlin,BE
11007007,201311007007,2013,Berlin-Tempelhof-Schöneberg,,Berlin,BE
11007007,201711007007,2017,Berlin-Tempelhof-Schöneberg,,Berlin,BE
11008008,199511008008,1995,Berlin-Neukölln,,Berlin,BE
11008008,200011008008,2000,Berlin-Neukölln,,Berlin,BE
11008008,200511008008,2005,Berlin-Neukölln,,Berlin,BE
11008008,200911008008,2009,Berlin-Neukölln,,Berlin,BE
11008008,201311008008,2013,Berlin-Neukölln,,Berlin,BE
11008008,201711008008,2017,Berlin-Neukölln,,Berlin,BE
11009009,199511009009,1995,Berlin-Treptow-Köpenick,,Berlin,BE
11009009,200011009009,2000,Berlin-Treptow-Köpenick,,Berlin,BE
11009009,200511009009,2005,Berlin-Treptow-Köpenick,,Berlin,BE
11009009,200911009009,2009,Berlin-Treptow-Köpenick,,Berlin,BE
11009009,201311009009,2013,Berlin-Treptow-Köpenick,,Berlin,BE
11009009,201711009009,2017,Berlin-Treptow-Köpenick,,Berlin,BE
11010010,199511010010,1995,Berlin-Marzahn-Hellersdorf,,Berlin,BE
11010010,200011010010,2000,Berlin-Marzahn-Hellersdorf,,Berlin,BE
11010010,200511010010,2005,Berlin-Marzahn-Hellersdorf,,Berlin,BE
11010010,200911010010,2009,Berlin-Marzahn-Hellersdorf,,Berlin,BE
11010010,201311010010,2013,Berlin-Marzahn-Hellersdorf,,Berlin,BE
11010010,201711010010,2017,Berlin-Marzahn-Hellersdorf,,Berlin,BE
11011011,199511011011,1995,Berlin-Lichtenberg,,Berlin,BE
11011011,200011011011,2000,Berlin-Lichtenberg,,Berlin,BE
11011011,200511011011,2005,Berlin-Lichtenberg,,Berlin,BE
11011011,200911011011,2009,Berlin-Lichtenberg,,Berlin,BE
11011011,201311011011,2013,Berlin-Lichtenberg,,Berlin,BE
11011011,201711011011,2017,Berlin-Lichtenberg,,Berlin,BE
11012012,199511012012,1995,Berlin-Reinickendorf,,Berlin,BE
11012012,200011012012,2000,Berlin-Reinickendorf,,Berlin,BE
11012012,200511012012,2005,Berlin-Reinickendorf,,Berlin,BE
11012012,200911012012,2009,Berlin-Reinickendorf,,Berlin,BE
11012012,201311012012,2013,Berlin-Reinickendorf,,Berlin,BE
11012012,201711012012,2017,Berlin-Reinickendorf,,Berlin,BE
